,open,high,low,close
2011-08-25 00:00:00+00:00,365.08,375.45,365.0,373.71
2011-08-26 00:00:00+00:00,371.17,383.8,370.8,383.72
2011-08-29 00:00:00+00:00,388.18,391.5,382.3,389.89
2011-08-30 00:00:00+00:00,388.25,391.84,386.21,389.96
2011-08-31 00:00:00+00:00,390.66,392.08,381.86,384.81
2011-09-01 00:00:00+00:00,385.99,387.34,380.72,381.15
2011-09-02 00:00:00+00:00,374.77,378.0,371.83,374.05
2011-09-06 00:00:00+00:00,367.08,380.33,366.48,379.5
2011-09-07 00:00:00+00:00,385.58,385.6,382.0,383.92
2011-09-08 00:00:00+00:00,382.33,388.61,382.31,384.19
2011-09-09 00:00:00+00:00,384.02,386.0,375.02,377.06
2011-09-12 00:00:00+00:00,373.07,380.88,371.9,379.95
2011-09-13 00:00:00+00:00,382.14,386.21,380.25,384.48
2011-09-14 00:00:00+00:00,387.02,392.21,385.76,389.28
2011-09-15 00:00:00+00:00,391.48,393.66,389.9,393.06
2011-09-16 00:00:00+00:00,395.71,400.36,395.03,400.24
2011-09-19 00:00:00+00:00,396.98,413.23,395.2,411.64
2011-09-20 00:00:00+00:00,415.37,422.86,411.19,413.46
2011-09-21 00:00:00+00:00,419.7,421.59,412.0,412.2
2011-09-22 00:00:00+00:00,401.19,409.82,396.7,401.82
2011-09-23 00:00:00+00:00,400.29,406.74,399.85,404.13
2011-09-26 00:00:00+00:00,400.0,403.98,391.3,403.2
2011-09-27 00:00:00+00:00,408.9,409.25,398.06,399.26
2011-09-28 00:00:00+00:00,400.18,403.74,396.51,396.92
2011-09-29 00:00:00+00:00,401.92,402.21,386.21,390.19
2011-09-30 00:00:00+00:00,387.18,388.89,381.19,381.2
2011-10-03 00:00:00+00:00,380.35,382.64,373.17,374.34
2011-10-04 00:00:00+00:00,374.89,381.8,354.24,372.58
2011-10-05 00:00:00+00:00,367.88,379.82,360.3,378.62
2011-10-06 00:00:00+00:00,373.39,384.78,371.8,377.31
2011-10-07 00:00:00+00:00,375.77,377.74,368.49,369.81
2011-10-10 00:00:00+00:00,379.09,388.81,378.21,388.81
2011-10-11 00:00:00+00:00,392.57,403.18,391.5,400.27
2011-10-12 00:00:00+00:00,407.35,409.25,400.14,402.11
2011-10-13 00:00:00+00:00,405.02,408.43,402.85,408.42
2011-10-14 00:00:00+00:00,416.83,422.0,415.27,421.94
2011-10-17 00:00:00+00:00,421.74,426.7,415.94,419.77
2011-10-18 00:00:00+00:00,421.76,424.81,415.99,421.88
2011-10-19 00:00:00+00:00,401.35,408.42,397.8,398.81
2011-10-20 00:00:00+00:00,400.0,400.35,394.21,395.45
2011-10-21 00:00:00+00:00,398.2,399.14,390.75,393.04
2011-10-24 00:00:00+00:00,396.08,406.5,395.4,405.7
2011-10-25 00:00:00+00:00,405.02,406.55,397.38,397.86
2011-10-26 00:00:00+00:00,401.96,402.55,393.15,400.32
2011-10-27 00:00:00+00:00,407.64,409.0,401.89,404.48
2011-10-28 00:00:00+00:00,402.98,406.35,402.51,405.04
2011-10-31 00:00:00+00:00,402.4,409.33,401.05,404.8
2011-11-01 00:00:00+00:00,397.36,399.5,393.22,396.64
2011-11-02 00:00:00+00:00,400.2,400.44,395.11,397.3
2011-11-03 00:00:00+00:00,399.07,403.4,395.36,403.05
2011-11-04 00:00:00+00:00,402.04,403.44,399.16,400.24
2011-11-07 00:00:00+00:00,399.93,400.0,396.13,399.77
2011-11-08 00:00:00+00:00,402.25,408.0,401.56,406.01
2011-11-09 00:00:00+00:00,396.89,400.89,394.23,395.31
2011-11-10 00:00:00+00:00,397.11,397.21,382.15,385.21
2011-11-11 00:00:00+00:00,386.67,388.7,380.26,384.67
2011-11-14 00:00:00+00:00,383.77,385.25,378.2,379.26
2011-11-15 00:00:00+00:00,380.85,389.5,379.45,388.82
2011-11-16 00:00:00+00:00,389.32,391.14,384.32,384.89
2011-11-17 00:00:00+00:00,383.98,384.58,375.5,377.41
2011-11-18 00:00:00+00:00,378.91,379.99,374.88,374.95
2011-11-21 00:00:00+00:00,370.4,371.68,365.91,369.01
2011-11-22 00:00:00+00:00,371.05,377.93,370.94,376.52
2011-11-23 00:00:00+00:00,374.7,375.84,366.88,367.0
2011-11-25 00:00:00+00:00,368.28,371.15,363.32,364.9
2011-11-28 00:00:00+00:00,372.35,376.7,370.33,376.02
2011-11-29 00:00:00+00:00,375.71,378.83,370.2,373.2
2011-11-30 00:00:00+00:00,381.28,382.0,378.3,381.96
2011-12-01 00:00:00+00:00,382.42,389.0,380.75,387.95
2011-12-02 00:00:00+00:00,390.0,393.6,388.58,389.7
2011-12-05 00:00:00+00:00,393.49,396.41,390.39,393.01
2011-12-06 00:00:00+00:00,392.55,394.63,389.38,391.0
2011-12-07 00:00:00+00:00,389.91,394.2,386.76,389.14
2011-12-08 00:00:00+00:00,391.47,395.5,390.23,390.73
2011-12-09 00:00:00+00:00,392.76,394.04,391.03,393.65
2011-12-12 00:00:00+00:00,391.73,393.9,389.45,391.86
2011-12-13 00:00:00+00:00,393.0,395.4,387.1,388.79
2011-12-14 00:00:00+00:00,386.9,387.38,377.68,380.03
2011-12-15 00:00:00+00:00,383.38,383.74,378.31,378.88
2011-12-16 00:00:00+00:00,380.52,384.15,379.57,380.69
2011-12-19 00:00:00+00:00,382.46,384.85,380.48,381.87
2011-12-20 00:00:00+00:00,387.76,396.1,387.26,396.1
2011-12-21 00:00:00+00:00,396.57,397.3,392.01,396.44
2011-12-22 00:00:00+00:00,397.01,399.13,396.1,398.47
2011-12-23 00:00:00+00:00,399.69,403.59,399.5,403.38
2011-12-27 00:00:00+00:00,403.1,409.09,403.02,406.57
2011-12-28 00:00:00+00:00,406.95,408.25,401.34,402.77
2011-12-29 00:00:00+00:00,403.4,405.65,400.51,405.1
2011-12-30 00:00:00+00:00,403.73,406.28,403.49,404.99
2012-01-03 00:00:00+00:00,409.3,412.5,409.0,411.1
2012-01-04 00:00:00+00:00,410.0,414.68,409.28,413.44
2012-01-05 00:00:00+00:00,414.94,418.55,412.67,417.96
2012-01-06 00:00:00+00:00,419.77,422.75,419.22,422.45
2012-01-09 00:00:00+00:00,425.65,427.75,421.35,421.62
2012-01-10 00:00:00+00:00,425.92,426.0,421.5,423.23
2012-01-11 00:00:00+00:00,422.68,422.85,419.31,422.55
2012-01-12 00:00:00+00:00,422.49,422.9,418.75,421.31
2012-01-13 00:00:00+00:00,419.7,420.45,418.66,419.96
2012-01-17 00:00:00+00:00,424.2,425.99,422.96,424.7
2012-01-18 00:00:00+00:00,426.91,429.47,426.3,429.09
2012-01-19 00:00:00+00:00,430.15,431.37,426.51,427.63
2012-01-20 00:00:00+00:00,427.2,427.5,419.75,420.26
2012-01-23 00:00:00+00:00,422.7,428.45,422.3,427.36
2012-01-24 00:00:00+00:00,425.11,425.11,419.55,420.5
2012-01-25 00:00:00+00:00,454.26,454.45,443.73,446.58
2012-01-26 00:00:00+00:00,448.36,448.79,443.14,444.56
2012-01-27 00:00:00+00:00,444.34,448.48,443.77,447.47
2012-01-30 00:00:00+00:00,445.7,453.9,445.39,453.01
2012-01-31 00:00:00+00:00,455.67,458.24,453.07,456.48
2012-02-01 00:00:00+00:00,458.5,458.99,455.55,456.19
2012-02-02 00:00:00+00:00,455.9,457.17,453.98,455.05
2012-02-03 00:00:00+00:00,457.21,460.0,455.56,459.56
2012-02-06 00:00:00+00:00,458.22,464.98,458.2,463.86
2012-02-07 00:00:00+00:00,465.47,469.75,464.58,468.81
2012-02-08 00:00:00+00:00,470.5,476.79,469.7,476.67
2012-02-09 00:00:00+00:00,480.85,496.75,480.55,493.16
2012-02-10 00:00:00+00:00,491.18,497.62,488.55,493.69
2012-02-13 00:00:00+00:00,499.72,503.83,497.09,502.58
2012-02-14 00:00:00+00:00,504.54,509.56,502.0,509.42
2012-02-15 00:00:00+00:00,514.429,526.29,496.89,497.57
2012-02-16 00:00:00+00:00,491.51,509.9,486.63,502.5
2012-02-17 00:00:00+00:00,503.12,507.77,500.3,502.1
2012-02-21 00:00:00+00:00,506.88,514.85,504.12,514.559
2012-02-22 00:00:00+00:00,513.08,515.49,509.07,513.039
2012-02-23 00:00:00+00:00,515.15,517.83,509.5,516.309
2012-02-24 00:00:00+00:00,519.78,522.9,518.64,522.36
2012-02-27 00:00:00+00:00,521.309,528.5,516.28,525.8
2012-02-28 00:00:00+00:00,527.96,535.38,525.85,535.31
2012-02-29 00:00:00+00:00,541.56,547.61,535.7,542.38
2012-03-01 00:00:00+00:00,548.2,548.21,538.77,544.27
2012-03-02 00:00:00+00:00,544.24,546.8,542.52,545.05
2012-03-05 00:00:00+00:00,545.51,547.48,526.0,533.36
2012-03-06 00:00:00+00:00,523.96,533.69,516.22,530.25
2012-03-07 00:00:00+00:00,536.79,537.78,523.299,530.63
2012-03-08 00:00:00+00:00,534.69,542.99,532.12,541.75
2012-03-09 00:00:00+00:00,544.21,547.74,543.11,545.02
2012-03-12 00:00:00+00:00,548.99,552.0,547.0,552.0
2012-03-13 00:00:00+00:00,557.74,568.18,555.75,568.08
2012-03-14 00:00:00+00:00,578.11,594.72,575.4,589.58
2012-03-15 00:00:00+00:00,599.49,600.01,578.55,585.4
2012-03-16 00:00:00+00:00,584.72,589.2,578.0,585.57
2012-03-19 00:00:00+00:00,598.38,601.77,589.05,601.22
2012-03-20 00:00:00+00:00,599.5,606.9,570.0,605.96
2012-03-21 00:00:00+00:00,603.0,609.65,601.41,602.5
2012-03-22 00:00:00+00:00,597.99,604.5,595.53,599.4
2012-03-23 00:00:00+00:00,600.48,601.8,542.8,596.2
2012-03-26 00:00:00+00:00,599.79,607.15,595.26,606.88
2012-03-27 00:00:00+00:00,606.18,616.28,606.06,614.57
2012-03-28 00:00:00+00:00,618.38,621.45,610.31,617.61
2012-03-29 00:00:00+00:00,612.9,616.56,607.23,609.86
2012-03-30 00:00:00+00:00,608.77,610.56,597.94,599.54
2012-04-02 00:00:00+00:00,601.83,618.77,600.38,618.68
2012-04-03 00:00:00+00:00,627.33,632.21,622.51,629.31
2012-04-04 00:00:00+00:00,624.47,625.86,617.0,624.09
2012-04-05 00:00:00+00:00,627.05,634.66,623.4,633.67
2012-04-09 00:00:00+00:00,626.13,639.84,625.3,636.24
2012-04-10 00:00:00+00:00,639.96,644.0,626.0,628.75
2012-04-11 00:00:00+00:00,636.2,636.87,623.34,626.11
2012-04-12 00:00:00+00:00,625.0,631.33,620.5,622.55
2012-04-13 00:00:00+00:00,624.23,624.7,603.51,605.19
2012-04-16 00:00:00+00:00,610.06,610.28,578.25,580.65
2012-04-17 00:00:00+00:00,578.94,610.0,571.91,609.3
2012-04-18 00:00:00+00:00,613.7,620.25,602.71,608.24
2012-04-19 00:00:00+00:00,600.01,604.73,584.52,587.95
2012-04-20 00:00:00+00:00,591.7,594.62,570.42,572.41
2012-04-23 00:00:00+00:00,570.61,576.67,556.62,572.0
2012-04-24 00:00:00+00:00,562.75,571.85,555.0,560.39
2012-04-25 00:00:00+00:00,615.64,618.0,606.0,609.84
2012-04-26 00:00:00+00:00,614.27,614.69,602.13,607.72
2012-04-27 00:00:00+00:00,605.07,606.18,600.5,603.0
2012-04-30 00:00:00+00:00,597.8,598.4,583.0,584.05
2012-05-01 00:00:00+00:00,584.75,596.76,581.23,582.16
2012-05-02 00:00:00+00:00,580.24,587.4,578.86,586.0
2012-05-03 00:00:00+00:00,590.5,591.4,580.3,581.74
2012-05-04 00:00:00+00:00,577.08,578.36,565.17,565.28
2012-05-07 00:00:00+00:00,561.8,572.77,561.23,569.64
2012-05-08 00:00:00+00:00,569.95,571.5,558.73,568.07
2012-05-09 00:00:00+00:00,563.73,573.98,560.85,569.25
2012-05-10 00:00:00+00:00,574.99,575.88,568.44,570.48
2012-05-11 00:00:00+00:00,565.11,574.47,564.35,566.71
2012-05-14 00:00:00+00:00,562.56,567.51,557.6,558.09
2012-05-15 00:00:00+00:00,561.45,563.22,551.75,553.09
2012-05-16 00:00:00+00:00,554.05,556.89,541.04,546.07
2012-05-17 00:00:00+00:00,545.31,547.5,530.12,530.12
2012-05-18 00:00:00+00:00,533.95,543.41,522.179,530.25
2012-05-21 00:00:00+00:00,534.6,561.54,534.05,561.3
2012-05-22 00:00:00+00:00,569.87,573.88,552.58,556.91
2012-05-23 00:00:00+00:00,557.45,572.8,553.23,570.31
2012-05-24 00:00:00+00:00,575.87,576.5,561.23,565.25
2012-05-25 00:00:00+00:00,564.6,565.85,558.47,562.29
2012-05-29 00:00:00+00:00,570.83,574.0,565.31,572.26
2012-05-30 00:00:00+00:00,569.2,579.99,566.56,579.01
2012-05-31 00:00:00+00:00,580.72,581.5,571.46,577.55
2012-06-01 00:00:00+00:00,569.0,572.65,560.52,561.06
2012-06-04 00:00:00+00:00,561.5,567.5,548.5,564.29
2012-06-05 00:00:00+00:00,561.27,566.47,558.33,562.68
2012-06-06 00:00:00+00:00,567.9,573.85,565.5,571.73
2012-06-07 00:00:00+00:00,577.29,577.32,570.5,571.74
2012-06-08 00:00:00+00:00,571.6,580.58,569.0,580.27
2012-06-11 00:00:00+00:00,587.56,588.5,570.63,571.5
2012-06-12 00:00:00+00:00,574.5,576.62,566.7,576.15
2012-06-13 00:00:00+00:00,574.76,578.48,570.38,572.15
2012-06-14 00:00:00+00:00,571.25,573.5,567.26,571.51
2012-06-15 00:00:00+00:00,570.82,574.62,569.55,574.13
2012-06-18 00:00:00+00:00,570.96,587.89,570.37,585.81
2012-06-19 00:00:00+00:00,583.4,590.0,583.1,587.34
2012-06-20 00:00:00+00:00,588.21,589.25,580.8,585.66
2012-06-21 00:00:00+00:00,585.44,588.22,577.44,577.6
2012-06-22 00:00:00+00:00,578.92,582.19,575.42,582.0
2012-06-25 00:00:00+00:00,577.35,579.8,570.37,570.75
2012-06-26 00:00:00+00:00,571.51,574.49,567.33,572.06
2012-06-27 00:00:00+00:00,575.0,576.74,571.92,574.45
2012-06-28 00:00:00+00:00,571.67,574.0,565.61,568.76
2012-06-29 00:00:00+00:00,578.0,584.0,574.25,584.0
2012-07-02 00:00:00+00:00,584.65,593.47,583.6,592.71
2012-07-03 00:00:00+00:00,594.88,600.0,594.0,599.45
2012-07-05 00:00:00+00:00,600.56,614.34,599.65,609.94
2012-07-06 00:00:00+00:00,607.09,608.44,601.58,606.22
2012-07-09 00:00:00+00:00,605.31,613.9,604.11,613.89
2012-07-10 00:00:00+00:00,617.93,619.87,605.31,608.15
2012-07-11 00:00:00+00:00,606.12,607.66,597.22,604.43
2012-07-12 00:00:00+00:00,600.24,603.47,592.68,598.85
2012-07-13 00:00:00+00:00,602.95,607.19,600.0,604.8
2012-07-16 00:00:00+00:00,605.22,611.62,605.02,606.95
2012-07-17 00:00:00+00:00,610.79,611.5,603.15,606.91
2012-07-18 00:00:00+00:00,606.76,608.34,603.56,606.16
2012-07-19 00:00:00+00:00,611.32,615.35,606.0,614.42
2012-07-20 00:00:00+00:00,613.15,614.44,603.8,603.8
2012-07-23 00:00:00+00:00,594.4,605.9,587.71,603.84
2012-07-24 00:00:00+00:00,607.33,609.68,598.51,601.28
2012-07-25 00:00:00+00:00,574.82,580.8,570.0,574.97
2012-07-26 00:00:00+00:00,579.75,580.4,570.36,574.66
2012-07-27 00:00:00+00:00,575.01,585.83,571.59,585.28
2012-07-30 00:00:00+00:00,590.88,599.44,587.82,594.96
2012-07-31 00:00:00+00:00,603.03,611.7,602.72,610.76
2012-08-01 00:00:00+00:00,615.91,616.4,603.0,606.84
2012-08-02 00:00:00+00:00,602.84,610.69,600.25,607.75
2012-08-03 00:00:00+00:00,613.63,617.98,607.8,615.65
2012-08-06 00:00:00+00:00,617.15,624.87,615.26,622.48
2012-08-07 00:00:00+00:00,622.43,625.0,618.04,620.97
2012-08-08 00:00:00+00:00,619.0,623.88,617.1,619.85
2012-08-09 00:00:00+00:00,617.85,621.73,617.8,620.73
2012-08-10 00:00:00+00:00,618.96,621.76,618.7,621.64
2012-08-13 00:00:00+00:00,623.34,630.0,623.25,630.0
2012-08-14 00:00:00+00:00,631.87,638.61,630.21,631.63
2012-08-15 00:00:00+00:00,631.31,634.0,627.75,630.63
2012-08-16 00:00:00+00:00,631.15,636.76,630.5,636.3
2012-08-17 00:00:00+00:00,638.81,648.19,638.78,648.16
2012-08-20 00:00:00+00:00,650.1,665.15,649.9,664.99
2012-08-21 00:00:00+00:00,670.82,674.88,650.33,656.2
2012-08-22 00:00:00+00:00,654.5,669.0,648.11,668.88
2012-08-23 00:00:00+00:00,666.11,669.9,661.15,662.36
2012-08-24 00:00:00+00:00,659.72,669.48,655.55,663.18
2012-08-27 00:00:00+00:00,679.83,680.87,673.54,675.47
2012-08-28 00:00:00+00:00,674.97,676.1,670.67,674.75
2012-08-29 00:00:00+00:00,675.25,677.67,672.6,673.46
2012-08-30 00:00:00+00:00,670.5,671.55,662.85,663.91
2012-08-31 00:00:00+00:00,667.04,668.6,657.25,665.22
2012-09-04 00:00:00+00:00,665.76,675.14,664.5,674.64
2012-09-05 00:00:00+00:00,675.68,676.35,669.6,670.15
2012-09-06 00:00:00+00:00,673.27,678.29,670.8,676.34
2012-09-07 00:00:00+00:00,678.0,682.48,675.77,680.39
2012-09-10 00:00:00+00:00,680.26,683.29,662.1,662.52
2012-09-11 00:00:00+00:00,665.24,670.1,656.5,660.6
2012-09-12 00:00:00+00:00,666.85,669.9,656.0,669.86
2012-09-13 00:00:00+00:00,677.3,685.5,660.95,682.97
2012-09-14 00:00:00+00:00,689.86,696.98,687.89,691.24
2012-09-17 00:00:00+00:00,699.35,699.8,694.61,699.8
2012-09-18 00:00:00+00:00,699.89,702.33,696.42,701.95
2012-09-19 00:00:00+00:00,700.46,703.99,699.57,702.17
2012-09-20 00:00:00+00:00,699.16,700.06,693.62,698.73
2012-09-21 00:00:00+00:00,702.15,705.07,699.36,700.7
2012-09-24 00:00:00+00:00,686.86,695.12,683.0,689.84
2012-09-25 00:00:00+00:00,688.26,692.78,673.0,673.7
2012-09-26 00:00:00+00:00,668.73,672.69,661.2,665.0
2012-09-27 00:00:00+00:00,664.17,682.17,653.49,681.42
2012-09-28 00:00:00+00:00,678.74,681.11,666.75,667.08
2012-10-01 00:00:00+00:00,671.2,676.75,656.5,659.74
2012-10-02 00:00:00+00:00,661.81,666.35,650.65,661.27
2012-10-03 00:00:00+00:00,664.99,671.86,662.63,671.8
2012-10-04 00:00:00+00:00,671.25,674.25,665.55,666.89
2012-10-05 00:00:00+00:00,665.17,666.0,652.77,653.36
2012-10-08 00:00:00+00:00,646.66,647.56,636.11,638.17
2012-10-09 00:00:00+00:00,638.65,640.49,623.55,636.17
2012-10-10 00:00:00+00:00,639.75,644.98,637.0,640.88
2012-10-11 00:00:00+00:00,646.66,647.2,628.1,628.1
2012-10-12 00:00:00+00:00,629.56,635.38,625.3,629.56
2012-10-15 00:00:00+00:00,632.3,635.13,623.85,634.75
2012-10-16 00:00:00+00:00,635.54,650.3,631.0,649.62
2012-10-17 00:00:00+00:00,648.87,652.79,644.0,644.53
2012-10-18 00:00:00+00:00,639.59,642.06,630.0,632.6
2012-10-19 00:00:00+00:00,631.05,631.77,609.62,609.78
2012-10-22 00:00:00+00:00,612.44,635.38,610.8,634.16
2012-10-23 00:00:00+00:00,630.96,633.9,611.7,613.42
2012-10-24 00:00:00+00:00,621.5,626.55,610.64,616.49
2012-10-25 00:00:00+00:00,620.0,622.0,605.55,609.65
2012-10-26 00:00:00+00:00,609.45,614.0,591.0,603.97
2012-10-31 00:00:00+00:00,594.19,604.5,587.7,595.24
2012-11-01 00:00:00+00:00,598.13,603.0,594.17,596.52
2012-11-02 00:00:00+00:00,596.26,596.95,574.75,576.94
2012-11-05 00:00:00+00:00,583.73,587.77,577.6,584.62
2012-11-06 00:00:00+00:00,590.25,590.74,580.09,582.85
2012-11-07 00:00:00+00:00,573.94,585.97,555.75,558.07
2012-11-08 00:00:00+00:00,560.63,562.23,535.29,537.83
2012-11-09 00:00:00+00:00,540.42,554.88,533.72,547.02
2012-11-12 00:00:00+00:00,554.25,554.5,538.65,543.0
2012-11-13 00:00:00+00:00,539.03,550.48,536.36,542.62
2012-11-14 00:00:00+00:00,545.43,547.45,536.18,537.14
2012-11-15 00:00:00+00:00,537.54,539.5,522.62,525.85
2012-11-16 00:00:00+00:00,525.16,530.0,505.75,527.67
2012-11-19 00:00:00+00:00,540.7,567.5,539.88,565.93
2012-11-20 00:00:00+00:00,571.9,606.5,554.58,561.14
2012-11-21 00:00:00+00:00,564.25,567.37,556.6,561.71
2012-11-23 00:00:00+00:00,567.17,572.0,562.6,571.95
2012-11-26 00:00:00+00:00,575.9,590.0,573.71,589.27
2012-11-27 00:00:00+00:00,589.35,590.42,580.1,584.71
2012-11-28 00:00:00+00:00,577.35,585.8,572.26,582.8
2012-11-29 00:00:00+00:00,590.1,594.25,585.25,589.35
2012-11-30 00:00:00+00:00,586.62,588.4,582.68,585.1
2012-12-03 00:00:00+00:00,593.65,594.59,585.5,586.22
2012-12-04 00:00:00+00:00,581.51,581.84,572.13,575.78
2012-12-05 00:00:00+00:00,568.91,569.26,538.77,538.8
2012-12-06 00:00:00+00:00,528.8,553.31,518.63,547.24
2012-12-07 00:00:00+00:00,553.43,555.2,530.0,533.02
2012-12-10 00:00:00+00:00,524.83,538.51,521.58,529.75
2012-12-11 00:00:00+00:00,539.77,549.56,537.37,541.01
2012-12-12 00:00:00+00:00,547.7,548.0,536.27,538.92
2012-12-13 00:00:00+00:00,531.11,537.64,525.8,529.6
2012-12-14 00:00:00+00:00,514.75,518.13,505.58,509.0
2012-12-17 00:00:00+00:00,508.93,520.0,501.23,519.159
2012-12-18 00:00:00+00:00,524.85,534.9,520.25,533.85
2012-12-19 00:00:00+00:00,531.47,533.7,525.5,526.11
2012-12-20 00:00:00+00:00,530.11,530.2,518.88,521.909
2012-12-21 00:00:00+00:00,512.57,519.669,510.24,519.33
2012-12-24 00:00:00+00:00,520.35,524.25,518.71,519.76
2012-12-26 00:00:00+00:00,518.98,519.46,511.12,512.9
2012-12-27 00:00:00+00:00,513.539,516.25,504.66,514.95
2012-12-28 00:00:00+00:00,510.5,514.48,508.12,509.43
2012-12-31 00:00:00+00:00,510.53,535.4,509.0,533.53
2013-01-02 00:00:00+00:00,553.82,555.0,541.63,548.71
2013-01-03 00:00:00+00:00,547.83,549.67,541.0,542.38
2013-01-04 00:00:00+00:00,536.83,538.63,525.83,527.01
2013-01-07 00:00:00+00:00,522.02,529.3,515.2,523.97
2013-01-08 00:00:00+00:00,529.2,531.89,521.25,525.19
2013-01-09 00:00:00+00:00,522.46,525.01,515.99,517.1
2013-01-10 00:00:00+00:00,528.5,528.72,515.52,523.48
2013-01-11 00:00:00+00:00,521.0,525.32,519.02,520.12
2013-01-14 00:00:00+00:00,502.68,507.5,498.51,501.9
2013-01-15 00:00:00+00:00,498.3,498.99,483.38,485.81
2013-01-16 00:00:00+00:00,494.56,509.44,492.5,506.08
2013-01-17 00:00:00+00:00,510.31,510.75,502.03,502.57
2013-01-18 00:00:00+00:00,498.19,502.22,496.4,499.97
2013-01-22 00:00:00+00:00,504.56,507.88,496.63,504.71
2013-01-23 00:00:00+00:00,508.74,514.99,504.77,514.0
2013-01-24 00:00:00+00:00,459.98,465.73,450.25,450.47
2013-01-25 00:00:00+00:00,451.66,456.23,435.0,439.91
2013-01-28 00:00:00+00:00,437.88,453.21,435.88,449.73
2013-01-29 00:00:00+00:00,458.5,460.2,452.12,458.43
2013-01-30 00:00:00+00:00,457.07,462.6,454.5,456.84
2013-01-31 00:00:00+00:00,456.98,459.28,454.98,455.41
2013-02-01 00:00:00+00:00,459.41,459.48,448.35,453.76
2013-02-04 00:00:00+00:00,453.94,455.94,442.0,442.2
2013-02-05 00:00:00+00:00,444.15,459.74,442.22,457.82
2013-02-06 00:00:00+00:00,456.91,466.5,452.58,457.29
2013-02-07 00:00:00+00:00,463.32,470.0,454.12,468.25
2013-02-08 00:00:00+00:00,474.09,478.81,470.25,474.97
2013-02-11 00:00:00+00:00,476.5,484.94,473.25,479.95
2013-02-12 00:00:00+00:00,479.51,482.38,467.74,467.84
2013-02-13 00:00:00+00:00,467.21,473.64,463.22,467.0
2013-02-14 00:00:00+00:00,464.43,471.64,446.2,466.6
2013-02-15 00:00:00+00:00,469.17,470.16,459.92,460.25
2013-02-19 00:00:00+00:00,461.1,462.73,453.85,459.96
2013-02-20 00:00:00+00:00,457.69,457.69,448.8,448.93
2013-02-21 00:00:00+00:00,445.74,449.17,442.82,445.84
2013-02-22 00:00:00+00:00,449.17,451.6,446.6,450.63
2013-02-25 00:00:00+00:00,453.88,455.12,442.57,442.93
2013-02-26 00:00:00+00:00,443.56,451.54,437.66,448.94
2013-02-27 00:00:00+00:00,448.62,452.44,440.65,444.52
2013-02-28 00:00:00+00:00,444.05,447.87,441.49,441.65
2013-03-01 00:00:00+00:00,438.01,438.18,429.98,430.41
2013-03-04 00:00:00+00:00,427.8,428.2,419.0,420.01
2013-03-05 00:00:00+00:00,421.47,435.19,420.75,431.22
2013-03-06 00:00:00+00:00,434.56,435.25,424.43,425.65
2013-03-07 00:00:00+00:00,424.48,432.01,421.06,430.41
2013-03-08 00:00:00+00:00,429.81,435.43,421.37,431.55
2013-03-11 00:00:00+00:00,429.56,439.01,425.14,437.76
2013-03-12 00:00:00+00:00,435.6,438.88,427.57,428.5
2013-03-13 00:00:00+00:00,428.45,434.5,425.36,428.3
2013-03-14 00:00:00+00:00,432.83,434.64,430.45,432.38
2013-03-15 00:00:00+00:00,437.93,444.23,437.25,443.85
2013-03-18 00:00:00+00:00,441.48,457.46,439.0,455.78
2013-03-19 00:00:00+00:00,459.5,460.97,448.5,454.49
2013-03-20 00:00:00+00:00,457.5,457.63,449.59,452.0
2013-03-21 00:00:00+00:00,450.22,457.98,450.1,452.78
2013-03-22 00:00:00+00:00,454.39,462.1,453.11,461.95
2013-03-25 00:00:00+00:00,464.57,469.95,461.78,463.53
2013-03-26 00:00:00+00:00,465.02,465.84,460.53,461.13
2013-03-27 00:00:00+00:00,456.46,456.8,450.73,452.06
2013-03-28 00:00:00+00:00,449.99,451.82,441.62,442.54
2013-04-01 00:00:00+00:00,442.0,443.7,427.74,428.91
2013-04-02 00:00:00+00:00,427.64,438.14,426.4,429.79
2013-04-03 00:00:00+00:00,431.6,437.28,430.31,431.87
2013-04-04 00:00:00+00:00,433.72,435.0,425.25,427.65
2013-04-05 00:00:00+00:00,424.33,424.95,419.68,423.2
2013-04-08 00:00:00+00:00,424.8,427.5,422.49,426.21
2013-04-09 00:00:00+00:00,426.32,428.5,422.75,426.98
2013-04-10 00:00:00+00:00,428.1,437.06,426.01,435.66
2013-04-11 00:00:00+00:00,433.59,437.99,431.2,434.37
2013-04-12 00:00:00+00:00,433.89,434.15,429.09,429.77
2013-04-15 00:00:00+00:00,426.79,427.89,419.55,419.7
2013-04-16 00:00:00+00:00,421.56,426.61,420.57,426.09
2013-04-17 00:00:00+00:00,420.39,420.6,398.11,402.7
2013-04-18 00:00:00+00:00,405.0,405.78,389.74,391.9
2013-04-19 00:00:00+00:00,388.15,399.6,385.1,390.5
2013-04-22 00:00:00+00:00,392.64,402.2,391.28,398.68
2013-04-23 00:00:00+00:00,403.97,408.38,398.81,406.01
2013-04-24 00:00:00+00:00,393.51,415.25,392.5,405.57
2013-04-25 00:00:00+00:00,411.55,413.94,407.0,408.7
2013-04-26 00:00:00+00:00,409.82,418.77,408.25,417.14
2013-04-29 00:00:00+00:00,420.47,433.62,420.0,430.04
2013-04-30 00:00:00+00:00,443.89,444.34,441.56,442.79
2013-05-01 00:00:00+00:00,444.5,444.93,434.39,439.28
2013-05-02 00:00:00+00:00,441.85,448.59,440.63,445.52
